name,artists,popularity,danceability,valence,energy,explicit,key,liveness,loudness,speechiness,tempo
Bring Me Coffee Or Tea - 2011 Remastered,['CAN'],18,0.386,0.557,0.642,0,4,0.265,-11.861,0.0455,134.908
She Smiles Like A River,['Leon Russell'],19,0.66,0.972,0.453,0,0,0.115,-15.793,0.0546,79.294
Give Ireland Back To The Irish,['Wings'],25,0.387,0.591,0.562,0,9,0.116,-11.067,0.0394,186.708
Where's The Money?,['Dan Hicks & His Hot Licks'],19,0.612,0.718,0.478,0,8,0.746,-16.85,0.474,91.024
Family Bible,['Willie Nelson'],20,0.664,0.458,0.257,0,9,0.208,-12.162,0.03,113.651
Love to Keep You in My Mind,['Curtis Mayfield'],23,0.537,0.508,0.5529999999999999,0,1,0.0624,-7.522,0.0277,99.498
"People Get Ready - Live @ Bitter End, NYC",['Curtis Mayfield'],27,0.622,0.6409999999999999,0.412,0,11,0.6759999999999999,-12.459,0.205,137.409
Headless Heroes,['Eugene McDaniels'],22,0.604,0.8959999999999999,0.574,0,0,0.0797,-13.452,0.0363,102.124
Third Week in the Chelsea,['Jefferson Airplane'],22,0.425,0.424,0.343,0,4,0.103,-16.64,0.0471,97.635
Hometown Cowboy,['Chris LeDoux'],18,0.77,0.953,0.511,0,1,0.0782,-14.478,0.0585,104.167
I Got The Blues - 2009 Mix,['The Rolling Stones'],25,0.442,0.199,0.382,0,7,0.121,-5.295,0.0317,119.947
Boogie,['John Hartford'],18,0.642,0.36,0.213,0,1,0.063,-18.652,0.889,86.92
English Noblemen,['Michael Hurley'],21,0.501,0.238,0.233,0,9,0.11,-12.517,0.0317,115.011
Things Have Gone To Pieces,['George Jones'],19,0.444,0.434,0.19,0,1,0.17800000000000002,-14.079,0.0276,90.547
For the Good Times,['Bobby Bare'],19,0.616,0.546,0.273,0,4,0.123,-14.941,0.0291,91.17
The Last Thing On My Mind,['Neil Diamond'],25,0.195,0.156,0.187,0,9,0.135,-19.801,0.0327,175.613
Ponteio,['Edu Lobo'],18,0.6559999999999999,0.888,0.585,0,0,0.161,-14.124,0.0337,138.23
No One Came,['Deep Purple'],19,0.537,0.34700000000000003,0.7170000000000001,0,9,0.183,-11.679,0.196,123.988
Wang Dang Doodle,"[""Howlin' Wolf"", 'Eric Clapton', 'Steve Winwood', 'Bill Wyman', 'Charlie Watts']",24,0.705,0.753,0.722,0,9,0.172,-8.638,0.0504,120.81
Walk In The Night,['Jr. Walker & The All Stars'],27,0.5760000000000001,0.967,0.782,0,6,0.0261,-11.324000000000002,0.0309,107.859
Por Sí No Te Vuelvo A Ver,['Chucho Avellanet'],25,0.239,0.434,0.46,0,8,0.202,-9.313,0.0361,184.223
Ginger Baker and Tony Allen (feat. Ginger Baker) - Drum Solo Live at the Berlin Jazz Festival 1978,"['Fela Kuti', 'Ginger Baker']",17,0.52,0.879,0.863,0,11,0.69,-10.988,0.0571,108.171
Sleigh Ride,['The Partridge Family'],19,0.596,0.8690000000000001,0.524,0,5,0.105,-11.196,0.0393,161.264
Imagine - Ultimate Mix,['John Lennon'],25,0.578,0.14,0.339,0,0,0.0988,-10.686,0.0263,75.661
Don't Cry Blue,['Jonathan Edwards'],18,0.693,0.799,0.456,0,7,0.2,-14.082,0.0379,108.449
Winter Wonderland,['The Partridge Family'],19,0.675,0.868,0.475,0,8,0.227,-12.475,0.0328,120.47
I Don't Need You No More,['The J. Geils Band'],21,0.5,0.927,0.8029999999999999,0,0,0.345,-7.377000000000002,0.0374,144.724
I'll Be Your Baby Tonight,['Bob Dylan'],18,0.495,0.5479999999999999,0.295,0,0,0.0688,-13.716,0.0273,129.005
The Dolphin - After,['Bill Evans'],26,0.452,0.826,0.498,0,4,0.132,-13.043,0.0386,90.446
Who's Lovin' You,['The Jackson 5'],24,0.38,0.446,0.7929999999999999,0,7,0.7959999999999999,-4.395,0.0713,78.02199999999998
Lovin' Man,['Eugene McDaniels'],23,0.586,0.575,0.615,0,2,0.081,-11.343,0.0359,100.05
Biscuit Roller,['Michael Hurley'],21,0.841,0.6779999999999999,0.19,0,7,0.0808,-14.813,0.0544,121.397
America,['John Fahey'],20,0.326,0.139,0.284,0,7,0.0974,-16.896,0.049,106.878
Honky Tonk Women - Live At University Of Leeds / 1971,['The Rolling Stones'],19,0.363,0.583,0.909,0,7,0.718,-4.142,0.128,121.362
Rape Of The Locks - 2013 Remaster,['Budgie'],24,0.311,0.165,0.6779999999999999,0,1,0.433,-13.808,0.0868,130.957
Song and Dance Man,['Johnny Paycheck'],18,0.649,0.865,0.609,0,7,0.149,-11.84,0.0404,79.749
La Partida,['Victor Jara'],37,0.6920000000000001,0.6809999999999999,0.5870000000000001,0,11,0.0892,-13.248,0.17600000000000002,86.552
It's Not for Me to Understand,['Willie Nelson'],19,0.691,0.414,0.201,0,7,0.16899999999999998,-14.804,0.038,118.573
"Beat Me Daddy, Eight To The Bar",['Commander Cody and His Lost Planet Airmen'],18,0.602,0.8809999999999999,0.611,0,0,0.871,-13.175999999999998,0.0362,81.585
D: Dee Dee Dee,['Ernie'],18,0.7659999999999999,0.861,0.391,0,5,0.153,-8.644,0.211,120.7
"Kozmic Blues - Live at CNE Stadium, Toronto, Canada - June 1970",['Janis Joplin'],29,0.342,0.479,0.6509999999999999,0,0,0.652,-10.496,0.0909,176.605
Honesty Is No Excuse,['Thin Lizzy'],24,0.386,0.48,0.635,0,9,0.184,-8.517999999999999,0.0715,124.0
All Along the Watchtower,['Bob Dylan'],18,0.5770000000000001,0.609,0.461,0,1,0.0947,-9.27,0.0306,129.42700000000002
Asa Branca,['Rosinha De Valença'],27,0.445,0.429,0.344,0,7,0.0999,-11.311,0.0347,135.363
Soulsville - Album - Remastered,['Isaac Hayes'],17,0.5720000000000001,0.795,0.217,0,3,0.0947,-17.977,0.0294,81.59899999999998
I Got The Blues - 2009 Mix,['The Rolling Stones'],18,0.442,0.199,0.382,0,7,0.121,-5.295,0.0317,119.947
The Wind - Yusuf's Café,['Yusuf / Cat Stevens'],24,0.7,0.972,0.7859999999999999,0,2,0.713,-12.300999999999998,0.0913,114.028
Stray Cat Blues - Live At The Roundhouse / 1971,['The Rolling Stones'],26,0.417,0.537,0.851,0,2,0.2,-4.832,0.0324,97.712
Behind Blue Eyes - Alternate Studio Version,"['The Who', 'Al Kooper']",19,0.378,0.458,0.556,0,2,0.113,-10.089,0.0446,136.502
What a Life I've Led - 1999 Remaster,['The Hollies'],17,0.433,0.6829999999999999,0.627,0,4,0.0765,-9.038,0.0363,185.442
Something Inside of Me,['Fleetwood Mac'],18,0.486,0.733,0.359,0,11,0.103,-12.005999999999998,0.0287,75.733
Look Around,['Stevie Wonder'],22,0.218,0.384,0.206,0,8,0.232,-16.009,0.0376,174.875
Hare Krsna Mantra,['The Radha Krsna Temple (London)'],27,0.279,0.34,0.512,0,8,0.358,-9.225,0.0326,118.735
Niji Trance,['Redbone'],21,0.509,0.535,0.8490000000000001,0,11,0.121,-7.166,0.17,116.888
Fire and Rain,['The Isley Brothers'],22,0.508,0.532,0.476,0,2,0.0858,-9.666,0.0549,143.827
Peace Train - Royal Albert Hall,['Yusuf / Cat Stevens'],24,0.64,0.134,0.586,0,7,0.804,-9.404,0.274,171.9
"What I Say - Live at the Cellar Door, Washington, DC - December 1970",['Miles Davis'],22,0.362,0.755,0.797,0,2,0.0655,-9.818,0.0823,72.842
You Don't Love Me - Live At The Fillmore East/1971/First Show,['Allman Brothers Band'],19,0.381,0.649,0.782,0,2,0.95,-10.292,0.0446,100.852
Make the World Go Away,['Elvis Presley'],26,0.325,0.532,0.333,0,4,0.142,-15.214,0.0353,103.405
Don't Stop Now,['Ralfi Pagan'],17,0.478,0.785,0.211,0,0,0.149,-18.554,0.0304,163.744
Sunshine In Their Eyes,['Stevie Wonder'],22,0.387,0.441,0.388,0,1,0.246,-12.369000000000002,0.0367,124.334
Look At The Sun,['Felt'],23,0.51,0.332,0.28800000000000003,0,6,0.13,-9.972,0.0256,72.62
"Tarkus - i. Eruption, ii. Stones of Years, iii. Iconoclast, iv. Mass, v. Manticore, vi. Battlefield, vii. Aquatarkus; 2012 Stereo Mix","['Emerson, Lake & Palmer']",26,0.463,0.399,0.5,0,5,0.071,-13.366,0.0387,130.749
"Oh! Guitare, guitare",['Enrico Macias'],35,0.696,0.867,0.529,0,2,0.06,-11.351,0.0379,119.447
Prince Kajuku - Remastered,['UFO'],28,0.32,0.775,0.418,0,2,0.106,-6.414,0.0476,164.919
Home Is Where the Heart Is,['Elvis Presley'],27,0.459,0.301,0.0653,0,0,0.107,-20.004,0.0467,92.217
Desalento,['Chico Buarque'],38,0.489,0.8170000000000001,0.7070000000000001,0,10,0.193,-7.295,0.0321,131.67600000000002
Love,['Pharoah Sanders'],21,0.478,0.315,0.329,0,4,0.112,-19.768,0.14300000000000002,87.698
Happy Xmas (War Is Over) - Ultimate Mix,"['John Lennon', 'Yoko Ono']",25,0.353,0.457,0.6709999999999999,0,2,0.919,-7.303,0.0286,145.61700000000005
One Way Out - Live At The Fillmore East/1971/Closing Show,['Allman Brothers Band'],18,0.556,0.787,0.6,0,2,0.725,-11.502,0.0363,104.895
La Chatita,['Los Troqueros'],20,0.7490000000000001,0.962,0.365,0,7,0.0367,-9.382,0.0387,116.971
All I Can Do,['Savoy Brown'],17,0.547,0.458,0.373,0,0,0.107,-13.468,0.0458,138.938
Midnight Rambler - Live At The Roundhouse / 1971,['The Rolling Stones'],25,0.328,0.568,0.87,0,9,0.885,-4.573,0.0818,146.586
Why Did I Choose You?,['Bill Evans'],25,0.287,0.0571,0.1,0,5,0.147,-18.041,0.0309,75.146
River Boat Gambler,['Chris LeDoux'],17,0.5489999999999999,0.961,0.662,0,0,0.109,-11.809,0.0972,186.289
Wine Do Yer Stuff,['Commander Cody and His Lost Planet Airmen'],18,0.555,0.8009999999999999,0.485,0,7,0.353,-12.578,0.0371,118.854
Dead Flowers - Alternate Version,['The Rolling Stones'],26,0.413,0.8109999999999999,0.867,0,2,0.343,-4.713,0.0348,129.017
(They Long To Be) Close To You,['Burt Bacharach'],27,0.27,0.111,0.129,0,3,0.106,-15.024,0.0322,59.738
Omega Day,['Bill Fay'],19,0.331,0.455,0.434,0,4,0.101,-11.165,0.0308,167.201
Special Rider Blues,['John Fahey'],20,0.5,0.523,0.255,0,0,0.26,-16.567999999999998,0.042,75.109
Daddy (I Need You Tonight),"['Hank Williams, Jr.']",17,0.62,0.499,0.343,0,2,0.0814,-12.927,0.0332,79.88
Me Deixa Em Paz,"['Milton Nascimento', 'Alaíde Costa']",39,0.612,0.733,0.417,0,4,0.0958,-12.887,0.0344,126.127
E penso a te,['Lucio Battisti'],49,0.399,0.187,0.195,0,2,0.0812,-15.341,0.0501,138.01
Poet's Justice,['Uriah Heep'],30,0.414,0.78,0.6859999999999999,0,9,0.35100000000000003,-9.577,0.0455,101.786
"Mountain Jam (Theme From “First There Is A Mountain”) - Live At The Fillmore East, March 12 & 13, 1971",['Allman Brothers Band'],20,0.334,0.311,0.5710000000000001,0,6,0.6629999999999999,-13.295,0.0394,153.129
Wild Child - Remastered,['Lou Reed'],27,0.715,0.934,0.838,0,2,0.175,-7.278,0.0397,125.187
One of the Boys,['Mott The Hoople'],25,0.355,0.302,0.915,0,7,0.35,-5.825,0.117,121.216
Think - Instrumental,['Curtis Mayfield'],20,0.472,0.385,0.349,0,2,0.134,-7.665,0.0268,97.505
The Air That I Breathe,['Albert Hammond'],32,0.297,0.264,0.232,0,10,0.112,-11.77,0.0276,89.35700000000001
Dewel - Stereo Master,['Mulatu Astatke'],25,0.24,0.193,0.422,0,10,0.189,-14.143,0.0365,76.554
All I Ever Need Is You,"['Chet Atkins', 'Jerry Reed']",22,0.62,0.852,0.415,0,0,0.0802,-14.529000000000002,0.0355,97.142
Remarks by Reverend C L. Franklin,['Aretha Franklin'],24,0.516,0.24,0.253,0,6,0.7390000000000001,-25.299,0.7290000000000001,99.868
Eddie You Should Know Better,['Curtis Mayfield'],19,0.555,0.731,0.604,0,11,0.156,-8.792,0.0441,100.152
Josie,['Kris Kristofferson'],21,0.687,0.615,0.35200000000000004,0,2,0.172,-14.317,0.028,96.99
Intro,['Todd Rundgren'],18,0.6829999999999999,0.383,0.109,0,10,0.276,-21.499,0.5670000000000001,125.423
Road Ode,['Carpenters'],28,0.272,0.193,0.199,0,11,0.177,-13.572,0.0332,173.993
Soñando Despierto,['Willie Colón'],27,0.758,0.892,0.524,0,5,0.135,-6.274,0.0322,108.589
W.S. Walcott Medicine Show - Live At The Academy Of Music/1971 / 2005 Remix & /Remaster,"['The Band', 'Patrick MacDougal']",21,0.618,0.78,0.812,0,0,0.7290000000000001,-8.144,0.0303,97.842
Move Around,['Stephen Stills'],22,0.339,0.488,0.604,0,2,0.304,-10.98,0.0371,117.293
The Night They Drove Old Dixie Down,['Richie Havens'],24,0.498,0.664,0.278,0,2,0.778,-17.605999999999995,0.0427,105.888
You're Driving Me Right Out Of My Mind,['Joe Bataan'],19,0.421,0.391,0.16699999999999998,0,5,0.246,-19.974,0.0329,126.223
Speak To The Sky,['Rick Springfield'],19,0.583,0.7879999999999999,0.659,0,9,0.125,-9.427,0.0308,96.106
Nada Será Como Antes,"['Milton Nascimento', 'Beto Guedes']",43,0.518,0.6729999999999999,0.531,0,0,0.0929,-11.65,0.0346,129.02
Nine Pound Hammer,"['Nitty Gritty Dirt Band', 'Merle Travis']",21,0.642,0.8220000000000001,0.475,0,7,0.0661,-11.733,0.0768,115.423
Revelation,['Waylon Jennings'],20,0.525,0.27,0.29,0,7,0.116,-14.306,0.0334,94.565
El Caballo Blanco,['José Alfredo Jimenez'],19,0.528,0.755,0.247,0,0,0.542,-12.132,0.237,91.181
Bitters End,['Roxy Music'],27,0.413,0.564,0.362,0,5,0.226,-10.944,0.0589,118.212
Early Mornin' Rain (with The Nashville Edition),"['Elvis Presley', 'The Nashville Edition']",32,0.541,0.731,0.256,0,0,0.136,-18.553,0.0315,103.397
Sucker,['Mott The Hoople'],24,0.5770000000000001,0.914,0.753,0,2,0.09,-6.715,0.0638,137.101
Flamingo - 2015 Remaster,['Todd Rundgren'],23,0.3720000000000001,0.333,0.499,0,10,0.293,-8.648,0.0379,138.80700000000002
Players Balling (Players Doin' Their Own Thing),['Ohio Players'],22,0.502,0.682,0.6759999999999999,0,5,0.34600000000000003,-9.046,0.285,174.582
Mira Niñita,['Los Jaivas'],41,0.369,0.392,0.479,0,1,0.0839,-15.241,0.0416,125.313
Listen to the Clock on the Wall,"[""The O'Jays""]",22,0.527,0.765,0.5539999999999999,0,11,0.259,-11.465,0.0597,135.16299999999998
Al Final Del Camino,['Vicente Fernández'],32,0.513,0.518,0.34,0,7,0.21600000000000005,-5.891,0.0281,85.939
Purple People Eater,['Sheb Wooley'],22,0.647,0.969,0.446,0,4,0.309,-16.145,0.0455,148.863
Waka/Jawaka,['Frank Zappa'],25,0.414,0.743,0.718,0,2,0.0878,-9.72,0.103,152.28799999999995
No Knock,['Gil Scott-Heron'],24,0.8140000000000001,0.57,0.412,0,2,0.135,-12.31,0.51,116.845
"One Way Out - Live At Fillmore East, June 27, 1971",['Allman Brothers Band'],20,0.557,0.754,0.613,0,9,0.723,-11.689,0.0401,106.72
"Lions, Christians",['Bang'],24,0.565,0.626,0.514,0,1,0.13699999999999998,-6.109,0.0403,111.436
Conversacao Comigo Mesmo,['Baden Powell'],23,0.5379999999999999,0.799,0.633,0,10,0.111,-15.137,0.0385,99.466
And I Love Her,['Bobby Womack'],18,0.409,0.495,0.215,0,11,0.269,-19.012,0.0291,82.791
Goodbye Don't Mean I'm Gone,['Carole King'],25,0.637,0.825,0.411,0,9,0.0923,-17.038,0.0294,129.472
Cuando Estamos Juntos,['Los Terricolas'],26,0.354,0.338,0.528,0,2,0.139,-4.644,0.0269,76.279
It Slipped My Mind,['The Doors'],27,0.665,0.818,0.442,0,4,0.155,-13.547,0.0314,128.808
Where Have All the Flowers Gone? - Live,['Pete Seeger'],27,0.496,0.258,0.185,0,10,0.159,-14.281,0.0846,135.954
Pirata De La Mar,['Bobby Valentin'],20,0.77,0.972,0.7490000000000001,0,7,0.0724,-5.678,0.0488,93.519
Take It Like A Friend,['Creedence Clearwater Revival'],29,0.595,0.887,0.772,0,0,0.0837,-12.334,0.0521,112.262
Honky Tonk (Part 1),['Bill Doggett'],25,0.6409999999999999,0.6890000000000001,0.618,0,5,0.112,-7.006,0.027000000000000003,104.894
I Miss You (feat. Teddy Pendergrass),"['Harold Melvin & The Blue Notes', 'Teddy Pendergrass']",18,0.423,0.619,0.622,0,2,0.542,-7.687,0.049,129.035
Tipitina,['Dr. John'],23,0.503,0.7120000000000001,0.36,0,5,0.115,-11.693,0.0283,97.197
Le Feel Internacionale - 2015 Remaster,['Todd Rundgren'],22,0.273,0.4970000000000001,0.48,0,5,0.0607,-10.348,0.0328,84.89200000000002
Circle,['Harry Chapin'],22,0.496,0.496,0.277,0,0,0.0955,-15.883,0.0373,119.349
Prologue,['Renaissance'],28,0.344,0.449,0.7440000000000001,0,11,0.3670000000000001,-9.439,0.0467,132.685
Changuiri,['Sonora Ponceña'],22,0.759,0.943,0.491,0,9,0.0192,-9.558,0.0379,95.126
My Friend the Sun,['Family'],33,0.63,0.578,0.244,0,9,0.103,-17.132,0.0262,81.07300000000002
Money Runner,['Quincy Jones'],32,0.479,0.7809999999999999,0.778,0,9,0.132,-13.117,0.0421,126.697
Two Divided By Love,['The Grass Roots'],21,0.634,0.945,0.746,0,8,0.0944,-7.754,0.0309,123.853
Love Having You Around,['Stevie Wonder'],31,0.629,0.494,0.759,0,10,0.188,-9.784,0.124,106.552
Groupie (Superstar),['Delaney & Bonnie'],22,0.452,0.5720000000000001,0.379,0,1,0.171,-11.832,0.0315,144.691
Motorcycle Mama,['Sailcat'],21,0.687,0.733,0.154,0,4,0.08900000000000001,-24.336,0.0649,121.293
If You Could See Her,['Joel Grey'],26,0.518,0.364,0.225,0,8,0.145,-12.425999999999998,0.16,87.367
Rock & Roll Pussy - 2015 Remaster,['Todd Rundgren'],22,0.235,0.364,0.925,0,11,0.364,-9.227,0.0684,85.426
You're Beautiful People,['Brenton Wood'],19,0.447,0.647,0.271,0,0,0.35700000000000004,-16.019000000000002,0.0328,69.47
Remember the Alamo,['Johnny Cash'],22,0.6829999999999999,0.617,0.379,0,9,0.17600000000000002,-8.083,0.0446,126.248
The Precious Jewel,"['Nitty Gritty Dirt Band', 'Roy Acuff']",21,0.348,0.604,0.411,0,7,0.0913,-8.896,0.032,152.389
The Euphrates,['Seals and Crofts'],22,0.5589999999999999,0.696,0.555,0,4,0.268,-11.487,0.0292,158.937
Nothing Seems to Matter - Remastered Version,['Bonnie Raitt'],22,0.386,0.509,0.475,0,2,0.135,-7.875,0.0272,131.862
Ain't Wastin' Time No More,['Allman Brothers Band'],20,0.453,0.7240000000000001,0.607,0,3,0.0998,-13.4,0.0345,91.469
Tumba La Caña Jibarito,['Sonora Ponceña'],23,0.584,0.898,0.557,0,4,0.0771,-9.88,0.112,112.642
Chifara - Stereo Master,['Mulatu Astatke'],27,0.409,0.883,0.468,0,1,0.126,-15.549,0.0322,153.061
To Know You Is To Love You - Unfaded Album Mix,['Syreeta'],40,0.5529999999999999,0.645,0.67,0,7,0.12,-8.494,0.0743,116.397
Angel Eyes,['Willis Alan Ramsey'],19,0.373,0.153,0.0672,0,2,0.127,-19.646,0.038,80.225
Southbound Train,"['Graham Nash', 'David Crosby']",24,0.5720000000000001,0.438,0.307,0,5,0.139,-13.292,0.0255,102.268
"Vesperae solennes de confessore in C, K.339: 4. Laudate pueri Dominum","['Wolfgang Amadeus Mozart', 'Kiri Te Kanawa', 'Elizabeth Bainbridge', 'Ryland Davies', 'Gwynne Howell', 'John Constable', 'London Symphony Chorus', 'London Symphony Orchestra', 'Sir Colin Davis']",21,0.222,0.109,0.154,0,2,0.156,-19.646,0.0317,78.39399999999998
Holiday Hotel,['Loggins & Messina'],20,0.5920000000000001,0.961,0.691,0,1,0.0618,-12.655,0.0365,82.81700000000002
Happier Than The Morning Sun,['Stevie Wonder'],33,0.316,0.379,0.224,0,10,0.101,-14.477,0.0333,110.895
Me And Jesus,['Tom T. Hall'],21,0.5479999999999999,0.94,0.464,0,7,0.264,-16.709,0.0336,150.945
Day Tripper,"[""Sergio Mendes & Brasil '66""]",29,0.631,0.964,0.446,0,10,0.35600000000000004,-16.947,0.0281,138.886
More Pretty Girls Than One,['Doc & Merle Watson'],21,0.5870000000000001,0.7859999999999999,0.229,0,0,0.115,-14.848,0.0297,104.797
"Stage Fright - Live At The Academy Of Music, New York, 1971 / Remastered 2001",['The Band'],21,0.542,0.561,0.7609999999999999,0,0,0.603,-10.572,0.064,110.018
Good Rockin',['The Doors'],28,0.41,0.7959999999999999,0.494,0,2,0.14400000000000002,-14.873,0.034,141.05700000000004
One Man Parade - 2019 Remaster,['James Taylor'],23,0.809,0.907,0.22,0,0,0.151,-18.249,0.041,124.263
And You and I - Alternate Version,['Yes'],29,0.29100000000000004,0.165,0.3720000000000001,0,9,0.221,-11.079,0.0377,76.97800000000002
The First Time Ever I Saw Your Face,['The Temptations'],26,0.44,0.0904,0.0541,0,6,0.116,-19.424,0.0373,125.237
Avi-Vo - Remastered,['Lafayette Afro Rock Band'],23,0.706,0.6859999999999999,0.871,0,0,0.13,-6.433,0.0478,118.081
Poor Abbey Walsh,['Marvin Gaye'],24,0.425,0.101,0.15,0,2,0.349,-13.963,0.0309,102.204
Se bruciasse la città,['Massimo Ranieri'],18,0.454,0.597,0.83,0,4,0.166,-7.984,0.12,112.112
Serves You Right to Suffer - Live,"['The J. Geils Band', 'Geoffrey Haslam']",21,0.463,0.4320000000000001,0.8059999999999999,0,9,0.988,-7.8370000000000015,0.113,112.652
Highway Song,['Hot Tuna'],20,0.508,0.525,0.642,0,2,0.102,-14.05,0.0357,98.389
Suicide,['Dust'],24,0.423,0.613,0.953,0,9,0.0661,-5.5870000000000015,0.06,111.53
Same Old Wine,['Loggins & Messina'],20,0.5529999999999999,0.35600000000000004,0.38,0,5,0.112,-14.353,0.0381,128.06
Down Along The Cove,"['Johnny Jenkins', 'Duane Allman']",21,0.6409999999999999,0.89,0.55,0,0,0.0883,-9.938,0.0343,95.861
O' Caritas,['Yusuf / Cat Stevens'],28,0.434,0.35700000000000004,0.484,0,2,0.12,-10.943,0.0511,190.733
Amor... Amar,['Camilo Sesto'],35,0.325,0.244,0.5,0,9,0.0821,-7.922999999999999,0.0341,80.771
Hasta Mañana,['Ismael Rivera'],23,0.574,0.478,0.439,0,9,0.245,-7.747999999999997,0.0287,90.71
Flat Baroque,['Carpenters'],28,0.447,0.8059999999999999,0.254,0,5,0.188,-16.496,0.0339,130.237
"On An Overgrown Path (Po zarostlém chodnicku), JW 8/17 / Book 1: 5. Stebetaly jak lastovicky (They chattered like swallows)","['Leoš Janáček', 'Rudolf Firkusny']",28,0.242,0.0749,0.0444,0,8,0.0983,-25.016,0.0446,86.73200000000001
Just Another Onionhead / Da Da Dali - 2015 Remaster,['Todd Rundgren'],22,0.608,0.882,0.451,0,5,0.209,-10.482,0.0885,109.545
Sonderangebot,['NEU!'],19,0.154,0.0367,0.195,0,4,0.205,-24.20300000000001,0.0529,106.045
Piano Picker,['Carpenters'],28,0.511,0.752,0.29100000000000004,0,2,0.235,-12.630999999999998,0.0504,142.959
Country Road,['Maynard Ferguson'],20,0.241,0.316,0.612,0,10,0.0884,-8.783999999999999,0.0435,173.32
A Hit by Varèse - 2002 Remaster,['Chicago'],22,0.35100000000000003,0.602,0.7509999999999999,0,5,0.0924,-6.774,0.0479,173.77700000000004
A Song For You - Reprise,['Carpenters'],28,0.315,0.0855,0.13,0,5,0.0998,-15.294,0.0444,126.278
My Stars,['Alice Cooper'],25,0.211,0.522,0.8320000000000001,0,2,0.413,-11.948,0.0529,165.149
Right Now,['Stephen Stills'],22,0.593,0.468,0.841,0,1,0.399,-9.706,0.0921,158.77700000000004
Streetcar,['John Hartford'],19,0.379,0.887,0.425,0,0,0.0779,-17.449,0.0332,124.839
Sunny Side Of The Mountain,"['Nitty Gritty Dirt Band', 'Jimmy Martin']",21,0.573,0.845,0.759,0,9,0.28600000000000003,-7.3039999999999985,0.0377,121.458
Nowadays a Woman's Gotta Hit a Man,['Captain Beefheart & His Magic Band'],25,0.483,0.8240000000000001,0.762,0,2,0.343,-12.957,0.16699999999999998,174.395
Does Anybody Love You? - 2015 Remaster,['Todd Rundgren'],22,0.6779999999999999,0.933,0.457,0,0,0.206,-12.504,0.0494,113.978
You Don't Have to Camp Around - 2015 Remaster,['Todd Rundgren'],22,0.569,0.731,0.369,0,5,0.28,-11.013,0.0398,96.51
Preta Pretinha,['Novos Baianos'],38,0.7,0.7809999999999999,0.706,0,7,0.151,-7.745,0.0512,124.842
Water Music Suite - Water Music Suite in G Major: Rigaudon I and II,"['George Frideric Handel', 'Academy of St. Martin in the Fields', 'Sir Neville Marriner']",29,0.69,0.6759999999999999,0.158,0,7,0.14300000000000002,-22.659,0.0389,98.257
Little Martha,['Allman Brothers Band'],19,0.5329999999999999,0.601,0.245,0,11,0.103,-19.211,0.0421,91.799
Circle of Hands - 2017 Remastered,['Uriah Heep'],31,0.191,0.252,0.509,0,5,0.0771,-9.282,0.0334,154.952
Dream Lady,['Bread'],25,0.255,0.444,0.459,0,8,0.114,-12.271,0.0531,192.398
Amor De La Calle,['Vicente Fernández'],25,0.5329999999999999,0.6609999999999999,0.384,0,9,0.206,-7.882999999999999,0.0309,103.821
